都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,住所,方書,緯度,経度,設置者,電話番号,内線番号,SSID,提供エリア,URL,備考
270008,,大阪府,,株式会社ミライアル,,Miraial Co.CANMA Ltd.,大阪府大阪市西区 江之子島１丁目７‐３ 駅前ビル３０２号,,34.6826994,135.4855139,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,創成産業,,Sousei Sangyo Industry,大阪府八尾市新家町 １－１５－４,,34.6460917,135.5986044,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社三島商事,,Mishima Shoji Co.CANMA Ltd.,大阪府大阪市北区小松原町 １‐１６ モコビル１階,,34.7024453,135.5008406,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,イーアール株式会社,,ER Co.CANMA Ltd.,大阪府大阪市東成区大今里南 ６丁目１１‐４ サンシャインエノキ新深江１０３号,,34.6667,135.5553058,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社クレスト,,Crest Co.CANMA Ltd.,大阪府東大阪市荒本新町 ５‐３１ 岡部ビル２階,,34.6783431,135.604115,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,竹本商店,,Takemoto Shoten Store,大阪府東大阪市大蓮南 ５丁目１０‐３,,34.6350928,135.5695694,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社エムツーインターフェイス研究所,,M2 Interface Kenkyujo Co.CANMA Ltd.,大阪府大阪市中央区高麗橋 ４丁目７‐５ 淀屋橋三共ビル４Ｆ,,34.6895656,135.497885,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,貝塚中央病院,,Kaizuka Chuo Hospital,大阪府貝塚市橋本 １０００,,34.4287539,135.3641772,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ジンオートサービス,,Jin Automobile Repair Shop,大阪府堺市南区野々井 ２５５,,34.4948506,135.4747078,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社岸田堂,,Kishidado Co.CANMA Ltd.,大阪府大阪市中央区南船場 ４丁目１３‐８ エステート心斎橋８０２号,,34.6769372,135.4979439,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＹＳＢ株式会社,,YSB Co.CANMA Ltd.,大阪府大阪市東成区深江北 ２丁目３‐３３ ヤマト総合防災株式会社２階,,34.6779894,135.5587367,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社グリームデザイン,,Gleam Design Co.CANMA Ltd.,大阪府大阪市北区梅田 １丁目３－１ 大阪駅前第一ビル　１０００号,,34.6988783,135.4967472,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ジョブフィット,,Job Fit Co.CANMA Ltd.,大阪府守口市大日東町 １２‐８ 協和ビル３０２号,,34.7480161,135.5831019,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社Ａｚａｒｓ,,Azars Co.CANMA Ltd.,大阪府箕面市稲 ５丁目１３‐６ コーポいな１階,,34.8222194,135.4828372,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ホープ防水,,Hope Bosui Waterproof Co.CANMA Ltd.,大阪府吹田市岸部中 １丁目２９‐１６,,34.7768144,135.537155,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,坂口クリニック,,Sakaguchi Clinic Internal Medicine,大阪府泉南郡熊取町野田 ３丁目３５３‐４ ハーベスト野田１階,,34.4029714,135.3562992,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社堂山実業,,Douyama Jitsugyo Co.CANMA Ltd.,大阪府豊中市螢池北町 １丁目１２‐８,,34.7997328,135.4461606,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社アフロ,,Aflo Co.CANMA Ltd.,大阪府大阪市浪速区難波中 １丁目８‐１４ 難波クリスタルビル１Ｆ,,34.6651242,135.4982442,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,社会福祉法人釜ヶ崎ストロームの家　のぞみ作業所・ストローム,,Social Welfare Corporation House of Kamagasaki Strome - Nozomi Laboratory Strome,大阪府大阪市西成区萩之茶屋 ２丁目１１－１５ コミュニティハウス萩３Ｄ号,,34.646315,135.4992275,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社Ａｚａｒｓ,,Azars Co.CANMA Ltd.,大阪府豊中市本町 ４丁目１‐２２ 第１５千里ビル１－Ａ,,34.7896614,135.4641058,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社村田商事,,Murata Shoji Co.CANMA Ltd.,大阪府大阪市平野区長吉長原東 ３丁目２‐５,,34.6015189,135.5758361,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,萬資源有限会社,,Manshigen Co.CANMA Ltd.,大阪府大阪市中央区南久宝寺町 １丁目９－６ エステルビル１０２号,,34.6793886,135.5071439,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,オークス産業,,Oacs Sangyo Medical Receipt Processing,大阪府吹田市広芝町 ５‐４ ＣＩビル２階,,34.7565494,135.5003061,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,マリモ保育園,,Marimo Nursery,大阪府茨木市東太田 ４丁目８‐１０,,34.8412747,135.5853806,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,揚八,,Ageha Kushikatsu Restaurant,大阪府大阪市北区大深町 ４‐２０ グランフロント大阪南館７階,,34.7039578,135.4948522,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,（宗教法人）霊友会,,Religious Corporation Reiyukai,大阪府茨木市横江 ２丁目９‐２０,,34.7847894,135.5645472,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,新世界もつ鍋屋福島店,,Shinsekai Motsunabeya Giblet Hotpot - Fukushima Store,大阪府大阪市　福島区福島 １丁目７‐１０,,34.6953922,135.4875025,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社花幸,,Funeral Hall Hanako Co.CANMA Ltd.,大阪府柏原市清州 ２丁目３‐４,,34.5883897,135.6241511,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ＮＯＭＳＯＮＣＵＲＲＹ,,Nomson Curry Restaurant,大阪府大阪市浪速区日本橋東 １丁目１１‐２ 佐々木マンション１階,,34.6610517,135.5086081,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,中村不動産株式会社,,Nakamura Fudousan Co.CANMA Ltd.,大阪府大阪市中央区森ノ宮中央 １丁目２‐１２,,34.6795169,135.5336747,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ジャパンアプライアンスサービス,,Japan Appliance Service Co.CANMA Ltd.,大阪府大阪市旭区高殿 ４丁目１８‐２１,,34.7162244,135.5422481,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ハッケン,,Hakken Co.CANMA Ltd.,大阪府泉南市信達市場 ２７１３,,34.37387,135.2762414,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,クラスモ金剛駅前店,,Clasmo Kongouekimae Store,大阪府大阪狭山市半田 １丁目６２０‐４ 岡本ビル２階,,34.4955683,135.5585733,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,つけ麺雀本店,,Tsukemen Suzume Restaurant - Main Store,大阪府大阪市中央区西心斎橋 ２丁目１１‐１１ ハギビル１階,,34.6711872,135.4978519,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,吉田歯科クリニック,,Yoshida Dental Clinic,大阪府大阪市　旭区新森 ２丁目１‐２３,,34.7189608,135.5516917,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ソラリス淀屋橋クリニック,,Solaris Yodoyabashi Clinic Beauty Dermatology,大阪府大阪市中央区高麗橋 ４－２－７　地下１階,,34.6897075,135.5000354,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,フリーネイル江坂,,Free Nail Salon Esaka,大阪府吹田市豊津町 １０－２２ ストライズ江坂４Ｆ,,34.7591519,135.4954933,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,あおば薬局,,Aoba Pharmacy,大阪府大阪市東成区神路 １丁目４‐２４ ラ・リビェール１階,,34.6799981,135.5550086,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社北橋家具,,Kitahashi furniture shop Co.CANMA Ltd.,大阪府柏原市大正 １丁目８‐２３,,34.5879594,135.6192411,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社サムライ・スピリッツ,,Samurai Spirits Co.CANMA Ltd.,大阪府大阪市中央区島之内 １丁目４‐３０ 大宝寺ビル１０２号,,34.6733125,135.5095789,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,河内長野市観光案内所,,Kawachinagano City Tourist Information Office,大阪府河内長野市本町 ２９－１６ 南海河内長野駅＜構内＞　河内長野市観光案内所,,34.4514883,135.5731358,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,デイサービスハッカク,,Day Service Hakkaku Welfare Center,大阪府豊中市上野坂 １丁目１０‐２,,34.7999914,135.4737878,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,奥田設備工業所,,Okuda Equipment Industries,大阪府豊中市宮山町 ２丁目２‐１６,,34.8067011,135.4624358,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ふみもとクリニック,,Fumimoto Clinic Internal Medicine,大阪府大阪市都島区友渕町 ２丁目１５‐７ ＭＹＳＢＬＤ２階,,34.7174553,135.5300408,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社モータークリエート,,Motor Create Co.CANMA Ltd.,大阪府吹田市南吹田 １丁目７‐７ 夏川ビル２階,,34.7511756,135.5108717,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ネクストドア株式会社,,Next Door Co.CANMA Ltd.,大阪府大阪市浪速区元町 ３丁目４‐１６ ナンバ３エコー１階,,34.6607442,135.4950369,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社徳信商会,,Tokushin Shokai Tradings Co.CANMA Ltd.,大阪府八尾市北久宝寺 ３丁目１‐６３,,34.6317125,135.5843933,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社　キョウ,,Kyo Co.CANMA Ltd.,大阪府大阪市此花区四貫島 ２丁目７‐４ シマジンラベンダービル３０１号,,34.6842264,135.4551842,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社松岡建材,,Matsuoka Kenzai Co.CANMA Ltd.,大阪府泉南郡熊取町五門東 ３丁目５‐２０,,34.3953161,135.3537853,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,エス．スタイルファイン,,F-Style Fine Flower Shop,大阪府大阪市生野区桃谷 ３丁目２３‐１４,,34.6580728,135.5336583,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社美和建設,,Miwa Construction Co.CANMA Ltd.,大阪府堺市中区深井水池町 ３１６５ ルーラル深井３階Ａ号,,34.5330053,135.4983333,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,Ｒｉｓｅ―ｉｎｇ,,Rise-ing Beauty Parlor,大阪府大阪市北区天神橋 ３丁目１０‐８ 与力町スカイハイツ１０４号,,34.7020481,135.5124394,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,トリミングサロンＧＲＡＳＳ・ＤＯＧ＆ＣＡＴ天王寺公園てんしば店,,Triming Salon Grass Dog and Cat of Tennojikoen Tenshiba,大阪府大阪市天王寺区茶臼山町 ５－５５,,34.6480928,135.5115986,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,山口ファミリー歯科,,Yamaguchi Family Dental Clinic,大阪府東大阪市鴻池町 ２丁目７‐２０,,34.6981136,135.6046786,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,焼肉一進,,Isshin Yakiniku Retaurant,大阪府茨木市大池１丁目 １０‐３５ マンションコトブキ１階,,34.8118286,135.5772289,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ねこの木,,Neko no Ki Cafe,大阪府大阪市淀川区十三本町 １丁目１３‐１４,,34.719395,135.4797617,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,伊藤商店,,Ito Shoten Store,大阪府寝屋川市寿町 ４０‐７ クレール香里１０１号,,34.7826244,135.6285631,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,村松通信建設株式会社,,Muramatsu Tsushin Kensetsu Communication and Construction Co.CANMA Ltd.,大阪府大阪市住之江区南港東 ３丁目４‐８１ ＮＴＴ南港ビル１階,,34.6177869,135.4373314,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,ななつぼし保育園,,Nanatsuboshi Day Care Center,大阪府大阪市北区東天満１丁目 ６‐８ ラシーヌ東天満１階,,34.6969289,135.5163364,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社明康,,Meiko Co.CANMA Ltd.,大阪府豊中市庄内栄町 ４丁目３－２,,34.7462831,135.4681983,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,川中軌道,,Kawanakakido,大阪府堺市堺区北三国ヶ丘町 ８丁５‐６ シャトー田守１階,,34.5762314,135.4965614,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,瑞祥閣結婚式場,,Zuisho Wedding Hall,大阪府堺市堺区甲斐町東 ２丁１‐２９,,34.5768781,135.4746064,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,スナック響,,Bar Hibiki,大阪府池田市石橋 １丁目９‐４,,34.8070789,135.4436825,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,703,,703 Anniversary Gift Shop,大阪府富田林市甲田 ２丁目１８‐２６ 富士第二ハイツ１０４号,,34.4925753,135.5917675,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,此花区民ホール,,Konohana Ward Community Hall,大阪府大阪市此花区四貫島 １丁目１－１８ 此花区民ホール,,34.6859125,135.4571119,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,スピードテック,,Used Car Shop Speedtech,大阪府高槻市竹の内町 ６４‐５,,34.8209858,135.6273356,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社　ユウキ,,Yuki Co.CANMA Ltd.,大阪府枚方市香里園山之手町 ４８‐４,,34.7886536,135.6367153,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社北橋家具プリマリエ,,Kitahashi furniture shop Co.CANMA Ltd.CANMA Primarrie,大阪府柏原市大正 １丁目８‐１６,,34.5874258,135.6192469,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,石川数学塾大阪,,Ishikawa Cram School for Math of Osaka,大阪府寝屋川市香里新町 ２９‐１３ 香里ロータリービル４０１号,,34.7856606,135.63083,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,美スタイルラボ,,Beauty Style Lab,大阪府大阪市中央区島之内 １丁目４‐３２ ホワイティ島之内６階,,34.673365,135.5097842,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,Ｃａｆｅ＆Ｂａｒ　ｍｏｔｏ,,Cafe and Bar Moto,大阪府泉佐野市上町 ３丁目１１－２５ 南海泉佐野ビルサザンコート　１階Ｆ号,,34.4106528,135.3164331,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,中島技建,,Nakajima Giken Engineering,大阪府吹田市山田東 ４丁目８‐２１ 辻本ビル１階,,34.8021478,135.5226367,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,和光自動車,,Wako Auto Service,大阪府門真市沖町 ７‐２９,,34.7302433,135.5997919,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社　龍ＮＥＸＴ,,Ryu Next Co.CANMA Ltd.,大阪府茨木市美沢町 １６‐３５ 美沢コーポ２階１０号,,34.7969872,135.5672303,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,沖縄ん家　てりとりー,,Okinawanchi Teritori Restaurant,大阪府大阪市浪速区難波中 １－１４－２２ 岡島ビル１階,,34.6636742,135.4992442,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,つばき内科クリニック,,Tsubaki Medical Clinic,大阪府吹田市昭和町 １‐１ アイワステーションビル１階１号,,34.7640739,135.5251397,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,剛建機工株式会社,,Gouken Kikou Machinary Co.CANMA Ltd.,大阪府泉大津市臨海町 ２丁目１‐１,,34.5149533,135.4090506,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,得正・上等カレー岸和田店,,Tokumasa Quality Curry Restaurant - Kishiwada Store,大阪府岸和田市荒木町 ２丁目１８‐１９,,34.4724356,135.4012761,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,富屋製菓有限会社,,Tomiya Seika Co.CANMA Ltd.,大阪府大阪市都島区内代町 ２丁目１‐１８,,34.7111753,135.5363733,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,特定非営利活動法人釜ヶ崎支援機構,,Special NPO Corporation Kamagasaki Support System,大阪府大阪市西成区萩之茶屋 １丁目９‐９,,34.6483203,135.5013667,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,有限会社中谷フードシステム,,Nakatani Food SystemCANMA Co.CANMA Ltd.,大阪府枚方市北山 １－１６－９,,34.8429414,135.7023306,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,コミュ二ティサークル匠の街,,Community Circle Takumi No Machi,大阪府東大阪市菱屋東 １丁目１‐２７ エスパシオクレメンシア２０６号,,34.6637953,135.6161422,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社ＺＴＯ,,ZTO Co.CANMA Ltd.,大阪府大阪市中央区南本町 ２丁目６‐８ ｍｅｒｐａｃｉｏ本町ビル１００３号,,34.6822722,135.5040631,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
270008,,大阪府,,株式会社高進ビル,,Koshin Building Co.CANMA Ltd.,大阪府高石市綾園 ４丁目２‐１ 高進ビル３０１号,,34.5182369,135.4351308,公益財団法人 大阪観光局（Osaka Free Wi-Fi整備計画推進委員会事務局）,,,Osaka_Free_Wi-Fi_Lite,,https://www.osaka-er.jp/,
